customer_ID,shopping_pt,state,homeowner,car_age,car_value,age_oldest,married_couple
10147740,5,ME,1,15,f,35,0
10147741,6,IN,0,15,e,75,1
10147742,5,AR,1,11,d,40,0
10147743,7,ME,1,7,f,62,0
10147744,12,WI,1,11,g,71,1
10147746,7,MO,0,1,e,44,0
10147749,7,FL,1,3,e,67,0
10147750,9,TN,0,7,g,38,0
10147751,10,KY,0,11,f,23,0
10147752,5,FL,1,5,g,27,0
10147754,6,NY,0,7,e,65,0
10147755,4,MD,0,7,e,27,0
10147757,7,NM,1,6,e,43,0
10147759,4,OH,1,8,f,41,0
10147760,4,FL,1,4,f,72,1
10147765,7,CT,0,18,d,23,0
10147766,3,PA,1,12,d,40,1
10147767,6,NY,1,3,e,38,1
10147768,8,TN,0,7,f,24,0
10147770,4,AR,1,20,c,67,0
10147772,9,PA,0,11,g,34,0
10147773,10,FL,1,6,g,68,0
10147774,5,FL,1,2,f,50,0
10147775,6,NY,1,15,f,71,1
10147780,3,NY,0,15,d,38,0
10147782,10,FL,0,1,d,24,0
10147783,5,PA,1,9,f,55,0
10147784,9,IN,1,13,c,65,0
10147785,8,KY,1,14,f,53,1
10147786,4,PA,1,8,g,42,0
10147787,9,OR,0,1,e,41,0
10147788,7,GA,1,3,e,34,1
10147791,9,CT,0,12,g,22,0
10147792,7,NY,1,2,f,62,0
10147794,7,PA,0,25,f,32,0
10147795,6,NY,1,4,h,42,0
10147798,7,WI,1,9,e,58,0
10147799,8,IN,1,20,g,60,0
10147800,5,MO,1,7,e,33,0
10147803,7,AL,1,12,f,29,0
10147804,7,PA,0,24,d,22,1
10147806,6,NM,1,9,g,39,0
10147807,4,NY,1,1,f,63,0
10147809,8,KY,0,8,e,26,0
10147810,5,OR,0,6,e,42,0
10147812,3,FL,0,4,d,29,0
10147815,12,WA,0,7,e,26,0
10147816,4,NY,1,2,g,30,1
10147817,7,FL,1,4,e,31,0
10147818,7,RI,0,9,e,37,0
10147819,8,MD,0,8,g,41,0
10147821,4,OH,1,1,e,75,0
10147823,8,FL,0,10,d,44,0
10147824,10,FL,1,9,f,74,0
10147825,9,NY,1,10,g,58,0
10147826,11,OK,0,6,e,32,0
10147827,6,PA,1,2,e,52,0
10147828,8,OR,1,8,g,38,0
10147830,4,NY,0,6,e,43,0
10147833,6,FL,1,3,e,70,0
10147834,6,MS,0,0,c,34,0
10147835,11,WA,1,9,i,39,1
10147836,4,KY,1,8,f,64,0
10147837,8,NY,0,12,e,41,0
10147838,6,FL,1,1,g,60,1
10147841,6,IN,0,25,d,58,0
10147842,8,FL,1,17,h,59,0
10147843,7,NM,0,12,g,59,0
10147844,11,NV,1,3,e,61,1
10147845,3,TN,0,15,f,75,0
10147846,9,CO,1,14,f,22,0
10147847,4,WI,1,11,d,35,1
10147848,9,OK,0,2,f,24,0
10147849,5,PA,1,8,g,71,0
10147850,5,KY,0,28,c,31,0
10147851,7,TN,1,4,f,72,1
10147852,7,FL,1,6,g,67,0
10147856,11,FL,1,7,f,34,1
10147857,4,IN,1,3,f,39,0
10147859,9,WV,0,9,f,21,0
10147861,3,MD,0,6,f,39,0
10147862,6,AL,1,2,f,52,1
10147868,5,FL,0,3,e,25,0
10147869,5,KS,1,12,f,71,0
10147871,9,WV,1,5,g,58,1
10147872,3,AL,0,6,f,20,0
10147874,6,NY,1,12,e,60,0
10147876,6,OH,1,6,e,51,0
10147877,5,NH,0,4,e,43,0
10147878,6,OH,1,2,f,56,0
10147880,7,NY,1,14,e,61,0
10147882,4,TN,1,10,g,40,0
10147883,6,TN,1,9,e,65,0
10147884,10,CO,0,14,e,59,0
10147885,3,OH,0,22,d,23,0
10147886,5,PA,0,14,e,20,0
10147888,7,NY,1,3,f,53,1
10147889,5,NY,0,10,g,25,0
10147891,7,FL,1,21,e,57,1
10147892,6,AL,1,10,f,56,0
10147893,9,NY,1,0,g,53,1
10147894,5,NY,0,1,e,24,0
10147896,3,OH,0,1,f,51,0
10147899,8,FL,0,14,e,49,0
10147901,9,CO,1,25,d,42,0
10147902,8,MO,0,7,g,61,0
10147903,7,WA,0,7,f,37,1
10147904,9,DE,0,4,e,49,0
10147907,8,NY,1,18,c,58,0
10147908,8,MD,1,9,e,67,1
10147909,4,NY,0,3,f,49,1
10147910,7,FL,1,7,e,69,0
10147911,9,KY,1,10,e,48,0
10147915,7,GA,1,12,f,53,0
10147916,8,AL,1,9,f,75,1
10147917,6,GA,1,3,g,49,0
10147919,5,MD,0,10,f,75,1
10147920,7,NV,0,14,e,35,1
10147922,10,CT,0,6,d,21,0
10147925,6,OH,1,13,f,56,0
10147927,8,IN,0,14,d,57,0
10147928,6,PA,0,11,d,62,0
10147929,7,OK,0,2,e,59,0
10147931,7,FL,1,1,e,47,0
10147932,6,IN,1,15,e,25,0
10147933,5,NY,1,8,f,47,0
10147937,6,OK,0,9,f,37,0
10147938,7,DC,0,13,d,56,0
10147940,7,NV,1,8,f,57,0
10147941,6,TN,1,11,d,30,0
10147942,9,PA,1,10,f,59,1
10147944,6,OH,1,3,e,46,0
10147945,6,PA,0,23,d,52,0
10147946,11,NH,1,2,e,40,1
10147947,10,FL,0,2,d,21,0
10147950,6,PA,0,3,f,31,0
10147951,8,OH,0,11,h,48,0
10147955,6,NY,0,7,e,31,1
10147957,11,NY,0,6,e,69,1
10147960,7,IA,0,1,d,31,0
10147961,6,NY,1,3,d,61,0
10147962,6,FL,1,17,f,69,1
10147963,4,FL,1,13,d,44,0
10147964,6,IN,1,16,f,75,0
10147967,10,WI,0,1,f,24,0
10147968,6,NH,0,8,e,25,0
10147969,6,NY,1,8,e,32,0
10147970,8,IN,0,18,e,56,0
10147971,8,WI,0,10,d,24,0
10147982,6,MS,1,4,g,26,0
10147986,10,NY,1,6,e,57,1
10147987,10,IN,0,2,d,64,0
10147988,5,WA,1,7,e,75,1
10147989,4,PA,0,9,e,28,0
10147990,9,ME,1,8,f,60,0
10147991,10,OR,1,2,e,54,0
10147992,8,NY,1,8,e,63,0
10147993,8,CT,0,6,f,39,0
10147995,11,KY,0,6,d,57,0
10147996,4,PA,1,12,d,48,1
10147997,3,FL,1,6,g,43,0
10147998,9,PA,1,6,e,53,1
10147999,8,OH,1,2,e,42,0
10148000,8,CO,0,9,f,18,0
10148002,9,AR,0,11,e,21,0
10148003,5,IN,0,9,e,47,0
10148004,6,UT,0,8,g,20,0
10148007,7,ID,0,3,g,63,0
10148010,8,NY,1,3,d,50,1
10148011,10,PA,1,4,e,36,1
10148012,6,CO,1,1,h,70,1
10148013,3,IN,1,2,g,23,0
10148014,8,NH,0,1,e,31,0
10148015,8,ID,1,1,f,44,0
10148016,8,OH,0,3,g,25,0
10148017,3,ID,0,13,g,26,0
10148019,5,NV,0,12,e,40,1
10148022,8,ME,0,6,g,45,0
10148024,5,OH,1,2,f,75,0
10148025,5,AR,1,30,c,71,0
10148026,4,AL,0,9,g,26,0
10148028,9,IN,1,4,h,43,1
10148029,5,OH,0,11,d,48,0
10148030,8,OH,1,16,f,51,0
10148031,9,KY,1,9,g,72,0
10148032,6,NY,1,2,h,34,1
10148033,8,FL,1,2,f,69,0
10148035,7,GA,1,12,e,75,1
10148037,7,PA,0,3,e,40,0
10148038,7,CT,1,7,g,54,0
10148039,5,NY,1,6,f,42,0
10148040,8,CO,1,3,g,32,1
10148041,5,KY,1,4,g,29,0
10148042,8,OH,0,7,d,60,0
10148044,7,TN,1,8,h,48,0
10148045,12,WA,0,6,g,38,0
10148046,8,PA,1,10,d,72,0
10148050,8,FL,0,10,d,24,0
10148052,3,KS,1,2,h,46,0
10148053,5,DE,1,5,d,68,0
10148058,9,NY,1,7,e,55,0
10148059,8,WA,1,14,e,63,0
10148060,9,WA,1,7,e,29,1
10148061,7,PA,1,1,f,61,0
10148062,9,OK,1,11,e,43,0
10148064,5,UT,0,9,f,35,0
10148065,10,DC,0,9,d,30,0
10148066,6,WA,1,2,d,39,1
10148067,7,NY,1,9,e,48,1
10148068,8,OK,0,6,f,27,0
10148069,8,FL,1,4,d,60,0
10148070,3,PA,1,14,f,37,1
10148071,8,CT,0,15,g,66,0
10148072,6,NY,0,7,g,60,0
10148073,9,FL,0,2,e,34,0
10148076,7,RI,0,6,e,25,0
10148077,7,PA,0,10,g,47,0
10148078,7,MD,0,0,e,25,0
10148084,8,NY,0,4,h,29,1
10148085,12,CO,0,9,e,50,0
10148086,10,CT,0,14,f,52,0
10148087,6,NY,0,3,e,22,0
10148088,3,IN,1,9,e,39,1
10148090,7,FL,0,3,d,66,1
10148091,7,NY,1,4,h,58,1
10148096,8,PA,1,3,f,64,0
10148097,4,FL,1,11,e,19,0
10148099,4,NM,1,3,e,25,0
10148101,8,PA,1,11,g,43,0
10148103,9,NY,1,9,e,20,0
10148104,6,PA,0,7,h,26,0
10148106,5,KY,0,5,e,21,0
10148107,8,GA,1,18,e,67,0
10148108,4,PA,0,20,e,33,0
10148109,4,FL,1,8,f,44,0
10148113,4,FL,0,16,e,23,0
10148114,3,OH,0,11,e,64,0
10148116,4,FL,1,0,f,60,1
10148117,8,PA,0,6,d,26,0
10148119,7,PA,1,3,e,60,0
10148121,12,FL,1,8,f,53,0
10148122,9,NY,1,3,f,51,1
10148123,5,OK,0,14,e,24,0
10148124,8,MD,1,10,f,32,0
10148127,3,CT,0,11,f,35,0
10148128,7,OH,0,16,e,37,0
10148130,8,CO,0,9,e,24,0
10148131,8,AR,0,9,e,20,0
10148132,9,KS,1,10,g,33,0
10148133,6,OH,0,7,g,23,0
10148134,9,KY,0,3,e,52,1
10148135,4,UT,0,5,d,29,1
10148136,7,NH,0,2,e,30,0
10148137,4,PA,0,1,g,40,0
10148139,3,PA,0,12,d,22,0
10148141,6,NY,0,4,e,31,0
10148144,7,NV,0,2,e,73,0
10148145,6,PA,0,6,e,23,0
10148146,7,NY,1,3,f,66,1
10148147,7,NY,1,12,f,23,0
10148148,4,KY,0,9,e,42,0
10148150,7,CO,0,10,g,51,0
10148151,8,OK,0,1,e,27,0
10148154,8,PA,1,3,g,46,0
10148155,7,OR,1,7,d,75,1
10148157,8,WI,1,14,e,31,1
10148160,7,TN,1,11,f,54,0
10148162,8,WA,1,12,g,64,0
10148163,3,NY,0,3,f,25,0
10148165,8,FL,1,1,g,66,1
10148170,10,PA,1,3,e,45,1
10148171,7,PA,1,17,e,38,0
10148175,3,KY,1,3,e,75,1
10148176,4,PA,1,11,e,63,0
10148177,4,PA,1,9,e,69,0
10148178,3,MD,1,1,g,25,0
10148179,9,FL,0,6,g,71,1
10148180,8,TN,0,9,e,44,0
10148181,6,PA,1,11,g,63,0
10148183,5,NY,1,8,h,41,1
10148185,6,NH,0,6,d,21,0
10148186,6,MD,1,7,g,35,1
10148188,8,MD,0,14,f,38,1
10148189,8,PA,1,5,d,44,0
10148190,5,AL,1,23,d,52,0
10148196,8,FL,1,1,d,72,0
10148197,3,PA,1,1,f,58,0
10148198,11,PA,0,2,e,22,0
10148199,3,NY,1,2,e,64,0
10148200,4,WV,1,2,e,37,0
10148203,7,FL,1,8,d,68,1
10148205,8,NE,0,7,f,26,0
10148206,9,UT,0,23,g,29,0
10148209,9,FL,1,8,f,60,0
10148210,8,WA,1,2,f,68,0
10148211,3,MO,1,1,d,54,0
10148212,10,NV,1,2,h,51,0
10148213,8,OH,1,9,e,52,0
10148215,8,NY,0,1,f,25,0
10148216,8,CO,0,14,e,35,0
10148217,10,ME,1,10,e,47,0
10148218,3,FL,1,4,d,75,0
10148219,4,IN,0,18,e,51,0
10148220,7,ME,1,10,e,36,0
10148221,9,WA,0,0,f,44,1
10148224,9,AL,1,7,f,29,0
10148228,8,KY,0,7,e,22,0
10148230,4,PA,1,4,f,75,0
10148232,7,OH,0,11,e,19,0
10148233,3,PA,1,3,f,67,1
10148234,4,NY,1,2,g,75,1
10148235,9,NY,0,1,e,26,0
10148237,8,NY,1,2,d,35,1
10148238,5,ID,1,22,c,19,0
10148239,5,WV,0,4,e,45,1
10148241,7,CT,0,14,d,53,0
10148242,6,NY,1,1,f,57,0
10148244,8,MD,0,3,f,33,0
10148245,10,OK,1,14,f,52,1
10148246,5,MD,0,8,e,29,0
10148247,6,MT,0,9,g,33,0
10148252,9,CO,0,7,d,55,0
10148254,7,NY,1,14,e,49,0
10148255,9,WA,1,2,f,62,0
10148256,8,IN,0,14,c,32,0
10148258,5,MD,1,2,f,37,1
10148259,6,NV,0,4,f,21,0
10148260,8,AR,1,7,h,25,0
10148261,4,NY,1,22,g,75,0
10148263,8,PA,0,12,d,36,1
10148264,8,KY,0,7,g,29,0
10148265,7,FL,1,7,f,37,0
10148266,7,PA,1,7,e,57,0
10148267,6,PA,1,1,f,64,1
10148269,8,MO,1,1,e,63,0
10148270,6,FL,0,8,e,60,0
10148271,3,WA,0,13,d,24,0
10148275,9,FL,1,10,f,48,0
10148276,7,NY,0,9,d,28,0
10148278,6,NY,1,2,f,75,1
10148279,8,FL,0,9,d,23,0
10148281,4,PA,0,12,e,23,0
10148285,7,OH,0,18,e,55,0
10148286,7,KY,0,5,e,64,0
10148287,7,NV,1,5,g,62,1
10148288,9,FL,1,6,h,46,0
10148289,6,FL,1,10,f,75,1
10148291,12,FL,1,8,h,72,0
10148292,6,FL,1,12,e,67,0
10148293,8,AR,1,14,f,23,0
10148294,6,PA,1,19,f,55,0
10148296,11,AR,0,2,g,70,0
10148297,4,NY,1,2,e,53,0
10148298,7,NM,0,8,g,54,0
10148299,11,WA,0,6,d,22,0
10148301,9,WV,1,0,f,48,0
10148304,4,PA,1,11,h,72,1
10148305,9,NM,1,8,f,40,0
10148306,5,PA,1,12,e,50,0
10148307,12,CO,0,22,d,58,0
10148308,7,CO,0,7,d,48,0
10148309,7,IN,0,8,f,75,0
10148313,9,IN,0,8,f,21,0
10148314,11,FL,0,10,g,62,1
10148315,6,MD,0,17,e,48,0
10148317,7,NY,1,7,f,44,0
10148319,10,NY,1,17,e,63,0
10148320,3,IN,0,5,e,54,0
10148321,7,OH,0,4,e,22,0
10148323,6,AL,0,4,f,24,0
10148324,7,OH,1,3,d,23,0
10148326,5,MD,1,16,e,66,0
10148327,5,UT,1,13,d,43,1
10148328,6,KS,0,9,d,21,0
10148332,4,AL,0,10,g,30,0
10148334,5,OH,0,4,e,22,0
10148335,4,IN,1,19,e,75,0
10148338,6,OK,1,7,e,33,0
10148339,4,OR,0,16,e,19,0
10148342,6,IN,0,4,f,30,0
10148344,7,MD,1,5,e,35,0
10148346,3,FL,1,6,h,72,1
10148348,5,AL,1,13,e,75,0
10148350,11,WA,0,7,e,25,0
10148351,3,IN,1,14,e,63,0
10148353,10,OH,0,9,g,21,1
10148354,4,WV,1,8,g,41,0
10148355,9,NY,1,1,g,61,0
10148356,8,FL,0,17,e,23,0
10148357,7,IN,0,1,g,52,0
10148358,6,NY,1,24,d,75,0
10148359,6,AL,1,3,e,28,0
10148360,9,NY,0,12,e,41,0
10148361,9,AL,1,15,e,46,1
10148362,4,NY,1,5,d,68,1
10148364,3,WI,1,6,g,38,0
10148365,7,CO,0,7,d,22,0
10148367,5,FL,1,12,e,73,0
10148368,5,UT,0,7,f,33,0
10148369,8,FL,1,1,g,63,1
10148372,8,FL,0,2,f,34,0
10148373,8,IN,0,16,e,32,0
10148374,7,NY,1,3,f,50,1
10148375,5,MO,0,9,e,60,1
10148376,7,MD,0,18,e,25,1
10148377,8,FL,1,8,g,67,0
10148378,4,WI,1,2,e,28,0
10148379,3,PA,1,3,f,33,1
10148380,4,OH,1,2,g,59,1
10148382,3,CO,1,13,g,52,0
10148383,9,CO,0,5,e,36,1
10148388,6,PA,1,6,e,37,0
10148391,8,OH,0,10,e,24,0
10148393,6,MD,0,3,f,58,0
10148394,6,FL,1,18,c,51,0
10148395,9,MO,1,5,f,36,0
10148396,7,FL,1,2,e,64,0
10148397,9,WA,0,1,e,46,0
10148398,6,ND,0,13,h,21,1
10148399,9,KS,0,2,d,24,1
10148400,6,NM,0,19,e,39,0
10148403,5,TN,0,17,f,60,0
10148404,9,NY,0,1,e,24,0
10148405,7,MD,1,7,d,47,1
10148406,10,IN,0,14,e,26,1
10148407,8,PA,1,4,g,35,0
10148408,7,PA,0,7,d,64,0
10148409,6,WI,0,10,h,23,0
10148410,9,NY,1,7,f,57,1
10148411,7,FL,1,3,e,46,1
10148412,4,MD,1,8,h,63,1
10148413,9,FL,1,3,e,74,1
10148414,7,MD,0,8,e,75,0
10148415,4,NY,1,12,e,72,1
10148416,5,NH,1,1,f,53,0
10148417,12,FL,1,1,e,33,0
10148419,7,IN,0,14,g,33,0
10148421,5,WV,0,3,g,22,0
10148423,5,OH,1,28,c,24,0
10148424,7,FL,1,12,f,44,0
10148427,11,CO,0,7,d,25,0
10148428,8,UT,0,3,d,27,0
10148429,7,CO,1,12,f,31,0
10148431,5,NE,1,10,e,73,0
10148432,6,CT,1,11,f,51,1
10148433,6,IN,1,0,f,66,0
10148434,6,NM,0,19,d,66,0
10148436,5,FL,1,1,h,75,1
10148437,8,NY,1,6,e,70,0
10148439,5,OH,1,11,e,21,0
10148440,9,OH,1,13,e,54,0
10148442,8,AL,0,13,d,23,0
10148443,10,ID,1,20,e,66,0
10148445,6,NY,0,1,d,23,0
10148447,5,TN,1,2,f,40,0
10148448,6,NY,1,7,g,63,0
10148449,4,IN,1,7,a,40,0
10148450,3,FL,1,2,f,75,0
10148452,4,CO,0,9,h,48,1
10148453,7,PA,1,12,e,45,1
10148454,8,PA,1,6,h,68,1
10148456,5,UT,1,8,d,34,0
10148458,3,PA,1,13,g,50,0
10148459,3,FL,1,5,h,45,0
10148462,6,FL,1,2,g,31,0
10148463,5,AL,0,1,d,65,0
10148464,9,AL,1,2,e,27,1
10148465,7,IA,0,5,f,75,1
10148466,8,FL,0,11,f,72,0
10148468,5,NE,0,5,f,47,1
10148469,6,NY,0,2,f,55,0
10148470,4,KS,0,8,g,75,1
10148471,8,MO,0,6,g,27,1
10148472,7,PA,1,5,d,75,1
10148474,6,OR,0,2,e,68,1
10148476,10,WA,0,1,f,27,0
10148477,8,OK,0,9,e,22,0
10148478,5,NY,1,7,f,33,1
10148479,8,IA,1,14,f,31,0
10148480,7,ME,0,10,f,31,0
10148482,7,MO,0,2,d,29,1
10148484,9,FL,1,1,e,60,0
10148485,4,CT,0,10,f,26,0
10148486,7,FL,0,10,f,75,0
10148487,8,FL,1,6,f,74,0
10148488,7,PA,1,4,h,52,0
10148489,8,OH,0,1,h,31,0
10148492,12,WA,1,1,f,30,0
10148493,6,FL,1,1,i,74,0
10148494,7,NY,0,1,f,26,0
10148497,9,PA,0,14,f,30,0
10148498,7,WA,1,10,f,61,0
10148499,8,OH,1,2,e,23,0
10148500,6,IA,1,4,d,26,0
10148502,9,CO,1,4,e,37,0
10148503,6,OR,0,15,d,75,0
10148504,6,MO,0,0,f,30,0
10148506,8,PA,0,8,g,40,0
10148507,3,IN,0,15,e,30,0
10148508,7,NY,1,4,g,55,0
10148509,7,IA,0,8,e,62,0
10148510,5,NY,1,1,e,47,1
10148511,6,MS,0,10,e,47,0
10148512,10,NY,0,5,i,27,0
10148513,9,NY,1,4,d,74,1
10148516,5,DC,0,13,d,31,0
10148517,8,CO,1,13,g,51,0
10148518,8,FL,1,2,g,65,1
10148520,10,NY,0,16,g,27,0
10148522,8,MD,0,3,f,26,0
10148523,5,FL,1,12,f,50,0
10148526,4,KY,1,19,e,57,0
10148527,10,FL,1,2,e,61,0
10148528,6,OH,0,5,f,21,0
10148530,10,NY,0,8,e,46,0
10148531,5,WA,0,34,a,23,0
10148532,6,NY,1,10,f,49,0
10148533,6,WI,0,14,h,58,0
10148536,6,AL,1,6,e,39,0
10148540,9,IN,1,8,g,32,0
10148543,8,WI,1,5,e,55,1
10148545,4,NY,0,1,g,22,0
10148547,4,FL,1,11,f,58,1
10148549,9,NY,1,3,g,54,0
10148550,8,WA,1,5,e,70,0
10148551,6,WI,1,18,e,59,0
10148552,9,IN,0,1,f,25,0
10148554,5,AL,1,6,f,23,0
10148555,8,WV,1,10,f,43,0
10148559,6,MD,1,17,e,35,1
10148561,6,AL,1,7,f,35,0
10148564,10,MO,1,1,f,66,0
10148566,9,FL,0,2,e,44,0
10148567,4,MO,1,2,g,66,0
10148569,6,FL,1,7,e,42,0
10148570,8,ME,0,1,g,24,0
10148572,8,CO,1,6,g,39,0
10148574,8,NY,0,12,e,57,1
10148578,4,CO,1,2,f,67,0
10148579,9,CO,0,14,d,26,0
10148584,6,NY,0,16,e,57,0
10148585,6,FL,1,1,g,75,0
10148586,10,OH,0,11,e,58,0
10148587,3,OH,1,14,f,75,0
10148588,3,CT,0,12,e,32,0
10148589,7,PA,1,5,d,39,1
10148593,8,NY,0,1,e,22,0
10148594,7,IN,1,6,d,55,0
10148595,6,AR,1,15,e,75,0
10148597,5,NV,1,7,d,66,1
10148598,4,NY,1,5,d,50,0
10148599,5,NY,0,6,d,47,1
10148600,9,AR,0,14,f,26,0
10148604,7,CO,1,5,e,25,0
10148605,5,MS,1,5,f,65,0
10148607,9,CT,1,5,f,63,1
10148608,6,FL,1,11,i,60,1
10148609,6,NY,1,2,f,66,0
10148610,9,PA,0,1,e,44,1
10148611,8,GA,1,10,f,69,0
10148612,6,OK,1,10,e,25,0
10148613,6,NY,1,15,f,65,1
10148615,9,PA,0,10,g,42,0
10148618,7,DC,1,14,g,49,0
10148620,8,PA,0,3,f,37,1
10148621,7,FL,1,7,f,52,0
10148622,7,OH,1,2,e,28,0
10148623,11,FL,1,3,h,35,0
10148624,8,ID,0,13,f,51,1
10148625,6,KY,1,27,c,52,0
10148626,8,NY,1,1,f,28,0
10148627,4,AL,0,11,e,72,0
10148628,6,KS,0,8,e,29,0
10148629,9,PA,1,15,d,35,1
10148630,6,PA,0,3,f,25,0
10148632,8,FL,1,2,e,54,0
10148633,7,OR,0,9,d,48,0
10148634,7,DC,0,7,e,52,0
10148637,5,AL,1,14,f,51,1
10148640,10,KY,0,4,f,32,0
10148641,7,TN,0,6,e,34,0
10148642,4,NY,1,2,f,75,0
10148643,11,OR,0,1,d,21,0
10148644,6,MD,1,11,f,69,0
10148645,8,MO,1,2,e,34,0
10148646,9,KS,0,8,f,29,0
10148648,8,OH,1,11,e,54,0
10148650,7,KY,1,2,f,30,0
10148651,6,OR,0,3,d,49,0
10148654,7,KY,0,4,d,55,0
10148655,3,IN,0,13,d,21,0
10148657,8,PA,0,1,f,28,1
10148658,3,NY,0,5,g,22,0
10148659,4,NV,1,10,e,28,0
10148660,6,MT,0,2,f,71,0
10148661,9,TN,1,13,f,42,1
10148662,7,NH,0,2,f,46,0
10148663,4,PA,1,2,h,37,1
10148664,9,WA,0,12,e,29,0
10148665,6,NY,1,16,d,75,0
10148666,6,ME,0,9,e,67,0
10148667,3,UT,1,9,e,40,1
10148668,8,FL,0,11,e,75,0
10148669,7,FL,1,1,f,54,0
10148670,10,DE,0,3,e,41,0
10148671,9,FL,1,2,e,73,0
10148673,7,FL,0,8,d,67,0
10148674,11,FL,1,8,f,75,1
10148675,8,OH,1,3,h,58,0
10148676,3,DC,0,16,e,43,0
10148677,6,ME,0,12,c,58,0
10148678,5,FL,1,2,d,52,0
10148680,9,NV,0,6,f,48,0
10148682,5,NY,0,1,d,25,0
10148683,8,FL,0,13,d,75,0
10148684,6,WI,1,14,d,43,0
10148685,3,FL,1,6,f,60,0
10148686,9,FL,0,10,f,43,1
10148687,8,PA,1,2,e,24,0
10148689,3,FL,1,17,d,68,0
10148690,8,FL,1,3,e,64,0
10148691,5,FL,1,2,f,39,1
10148692,3,NY,1,3,f,48,0
10148693,3,RI,0,4,e,24,0
10148695,5,CT,1,4,e,37,0
10148696,7,AL,1,15,e,44,0
10148697,4,GA,1,9,d,75,0
10148699,8,ME,0,15,c,51,0
10148700,5,WA,1,10,g,54,0
10148702,9,NY,1,1,d,55,0
10148705,7,MO,1,12,g,35,0
10148706,4,IN,1,4,h,66,0
10148707,8,NM,1,13,h,51,0
10148709,3,FL,0,12,e,27,0
10148710,9,OK,1,4,d,42,0
10148711,7,OH,0,8,g,29,0
10148714,8,ME,0,6,e,20,0
10148719,5,MO,1,10,f,67,0
10148720,5,PA,0,15,f,20,0
10148721,7,UT,1,17,e,59,0
10148723,7,PA,0,8,f,26,0
10148724,5,RI,0,9,e,56,0
10148725,7,NY,0,1,f,25,0
10148726,8,DE,0,9,e,30,0
10148728,8,MD,1,8,f,47,0
10148730,3,TN,1,5,d,34,0
10148733,5,OH,1,5,d,56,1
10148736,8,MD,1,8,f,51,1
10148738,6,NY,0,11,g,53,0
10148740,7,MD,0,15,c,53,0
10148742,7,NY,0,1,f,22,0
10148744,8,KY,1,15,d,57,0
10148746,3,PA,1,9,f,50,0
10148748,7,FL,1,8,e,40,1
10148749,3,WA,0,8,e,18,0
10148750,9,WA,0,2,e,30,0
10148752,8,WI,1,11,h,62,0
10148753,9,OH,0,6,e,49,0
10148755,11,AR,0,16,f,75,0
10148757,7,CO,0,10,d,25,0
10148758,7,TN,0,12,e,23,0
10148759,7,CO,0,1,f,40,0
10148762,3,IN,0,3,e,75,0
10148763,6,OK,0,1,e,28,0
10148764,5,FL,1,5,d,25,0
10148765,7,NH,1,18,e,23,0
10148766,5,FL,1,11,f,75,0
10148767,9,OH,1,1,g,32,0
10148768,6,AR,0,8,e,28,0
10148769,9,FL,0,1,e,23,0
10148771,8,MD,1,1,e,50,1
10148772,5,CT,0,14,g,51,1
10148773,6,MD,0,7,f,29,0
10148776,9,OH,0,7,f,24,0
10148777,6,NY,1,7,f,56,0
10148778,7,TN,0,12,g,43,0
10148780,6,MT,1,16,g,50,0
10148783,6,KS,1,1,e,58,0
10148784,6,OH,0,1,e,27,0
10148785,6,OK,1,6,f,48,0
10148786,11,FL,0,8,e,25,0
10148787,8,FL,1,9,g,75,1
10148788,5,OK,1,16,f,26,0
10148789,4,KY,1,5,d,46,0
10148791,7,FL,1,1,f,71,1
10148792,7,OH,0,11,f,23,0
10148793,5,NY,1,2,g,75,0
10148794,8,AL,1,16,e,56,1
10148795,4,KY,1,9,d,33,0
10148797,6,NY,0,9,e,22,0
10148798,6,NY,0,1,e,24,0
10148800,9,OR,0,6,g,23,0
10148802,6,FL,1,3,e,50,1
10148803,10,MD,1,12,f,51,1
10148804,10,NV,1,4,g,68,1
10148806,9,WA,1,10,f,40,1
10148808,9,MO,1,3,f,74,1
10148809,6,UT,1,19,d,40,1
10148810,5,WI,1,2,f,23,0
10148812,5,DE,1,3,f,45,0
10148813,9,FL,1,10,f,66,0
10148814,6,CT,0,10,h,44,0
10148815,8,MD,1,2,f,49,0
10148817,9,IN,1,10,d,70,0
10148819,9,CT,0,9,f,28,0
10148820,7,IN,1,2,g,49,0
10148821,6,PA,0,15,f,65,1
10148822,6,OH,0,12,e,22,0
10148823,9,FL,1,12,c,25,0
10148824,5,WI,1,2,f,47,0
10148826,11,FL,1,10,f,26,0
10148827,4,MD,1,21,g,63,0
10148828,6,NH,0,14,e,23,0
10148830,6,NH,0,6,g,32,0
10148831,7,AR,0,8,g,37,0
10148832,5,MO,1,9,f,50,0
10148834,9,CT,1,14,f,60,1
10148836,8,FL,0,3,e,22,0
10148838,11,OH,0,5,g,22,0
10148839,4,AR,1,15,d,19,0
10148841,8,PA,1,2,f,52,0
10148842,8,MT,1,7,g,35,0
10148843,9,FL,1,9,f,73,0
10148846,3,NY,1,8,e,75,0
10148847,8,OK,1,2,e,40,0
10148849,8,NY,0,7,d,46,0
10148850,10,MD,0,11,e,39,0
10148851,9,FL,1,17,e,58,0
10148852,6,MD,0,13,d,28,0
10148854,4,MD,1,1,f,25,0
10148855,4,FL,1,11,f,60,0
10148857,7,KS,0,1,e,19,0
10148858,3,PA,0,12,d,44,0
10148859,7,PA,0,4,d,23,0
